idCursoEpisodioCompleto;idUsuario;descSlugCurso;descSlugCursoEpisodio;dtCriacao
7585;14d440f4-0420-4d5b-98ba-6aa12fd437ca;github-2025;ep-05;2025-08-01 00:43:52
7586;23f7dd09-eeef-4925-bfcc-886e991b6700;github-2025;ep-04;2025-08-01 01:32:47
7587;89bc411f-fe78-4d80-ae2e-a9e5f30c78e7;github-2025;ep-04;2025-08-01 01:39:41
7588;89bc411f-fe78-4d80-ae2e-a9e5f30c78e7;github-2025;ep-05;2025-08-01 01:39:42
7589;3239e78b-14e8-47f7-a952-eee2252f6b23;estatistica-2025;ep-13;2025-08-01 01:42:21
7590;eb48a019-d46e-46b9-90d6-317992a844b6;machine-learning-2025;ep-01;2025-08-01 02:33:23
7591;eb48a019-d46e-46b9-90d6-317992a844b6;estatistica-2025;ep-22;2025-08-01 02:33:33
7592;86e2c489-27f1-4a18-ba5b-e977b3e3eea9;pandas-2025;ep-10;2025-08-01 02:35:52
7593;7395452b-bc50-46cf-83ae-5a3222260147;github-2025;ep-04;2025-08-01 03:24:13
7594;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;github-2025;ep-01;2025-08-01 12:04:05
7595;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;github-2025;ep-02;2025-08-01 12:04:08
7596;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;github-2025;ep-03;2025-08-01 12:04:12
7597;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;github-2025;ep-04;2025-08-01 12:04:14
7598;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;python-2025;ep-01;2025-08-01 12:13:22
7599;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;python-2025;ep-02;2025-08-01 12:13:24
7600;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;python-2025;ep-03;2025-08-01 12:13:25
7601;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;python-2025;ep-04;2025-08-01 12:13:27
7602;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;python-2025;ep-05;2025-08-01 12:13:29
7603;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;python-2025;ep-06;2025-08-01 12:13:31
7604;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;python-2025;ep-07;2025-08-01 12:13:34
7605;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;python-2025;ep-08;2025-08-01 12:13:36
7606;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;python-2025;ep-09;2025-08-01 12:13:38
7609;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;github-2025;ep-05;2025-08-01 12:15:27
7610;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;github-2025;ep-06;2025-08-01 12:15:29
7611;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;github-2025;ep-07;2025-08-01 12:15:37
7612;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;github-2025;ep-08;2025-08-01 12:15:44
7613;34cc3cac-eff2-4cee-a1e6-ab6ba9a2e2d8;github-2025;ep-09;2025-08-01 12:15:52
7614;3cf80b23-b1ff-426d-ab2d-1576f232f351;python-2024;ep-01;2025-08-01 14:10:29
7616;93434eb8-bf40-4a22-9d20-8bdd15ec6804;python-2025;ep-08;2025-08-01 14:17:45
7617;0704cca1-3a13-4418-a53f-7d85c9bc75b0;sql-2020;ep-05;2025-08-01 14:36:43
7618;0704cca1-3a13-4418-a53f-7d85c9bc75b0;sql-2020;ep-06;2025-08-01 14:36:45
7619;c5a80251-0a0e-4195-91e3-d597d873fa84;github-2025;ep-01;2025-08-01 15:44:38
7620;46834b15-ba13-40d4-b716-2dbd018a6273;pandas-2025;ep-02;2025-08-01 16:50:12
7621;a787d8b2-6139-4ebb-81c7-a18abd8a2ff8;pandas-2025;ep-08;2025-08-01 18:32:05
7622;a787d8b2-6139-4ebb-81c7-a18abd8a2ff8;pandas-2025;ep-09;2025-08-01 18:32:11
7623;b872783b-4232-4516-8a73-e02d8c399b29;python-2025;ep-01;2025-08-01 18:48:45
7624;a2870994-04c2-4ad9-aa35-656574ee8e11;python-2025;ep-06;2025-08-01 18:54:54
7626;86e2c489-27f1-4a18-ba5b-e977b3e3eea9;pandas-2025;ep-11;2025-08-01 21:54:51
7627;a52286fe-1bc6-4f87-8cf2-6d70ac048ee8;streamlit-2025;ep-01;2025-08-01 22:29:51
7628;a52286fe-1bc6-4f87-8cf2-6d70ac048ee8;streamlit-2025;ep-02;2025-08-01 22:29:52
7629;a52286fe-1bc6-4f87-8cf2-6d70ac048ee8;streamlit-2025;ep-03;2025-08-01 22:29:54
7630;a52286fe-1bc6-4f87-8cf2-6d70ac048ee8;streamlit-2025;ep-04;2025-08-01 22:29:55
7631;a52286fe-1bc6-4f87-8cf2-6d70ac048ee8;streamlit-2025;ep-05;2025-08-01 22:29:57
7632;a52286fe-1bc6-4f87-8cf2-6d70ac048ee8;streamlit-2025;ep-06;2025-08-01 22:29:59
7633;a52286fe-1bc6-4f87-8cf2-6d70ac048ee8;streamlit-2025;ep-07;2025-08-01 22:30:02
7634;a52286fe-1bc6-4f87-8cf2-6d70ac048ee8;streamlit-2025;ep-08;2025-08-01 22:30:10
7635;a52286fe-1bc6-4f87-8cf2-6d70ac048ee8;streamlit-2025;ep-09;2025-08-01 22:30:12
7636;7dac6fce-23fa-4503-8ef0-145bead90ee4;python-2025;ep-04;2025-08-01 23:01:40
7637;bcf5365f-1184-467e-949a-27f8c3bf63a2;python-2025;ep-01;2025-08-01 23:44:31
7638;bcf5365f-1184-467e-949a-27f8c3bf63a2;python-2025;ep-02;2025-08-02 00:05:02
7639;c5a80251-0a0e-4195-91e3-d597d873fa84;github-2025;ep-02;2025-08-02 01:01:27
7640;9ec78a58-d02c-4ec9-ab5e-18025d54ac11;python-2025;ep-01;2025-08-02 02:08:11
7641;c88206c0-882e-4e01-a64b-49f189d00695;sql-2020;ep-01;2025-08-02 02:37:35
7642;c88206c0-882e-4e01-a64b-49f189d00695;sql-2020;ep-02;2025-08-02 02:37:39
7643;86e2c489-27f1-4a18-ba5b-e977b3e3eea9;pandas-2025;ep-12;2025-08-02 02:51:45
7644;d692df99-7f47-4c71-9596-81d10129dc95;sql-2020;ep-04;2025-08-02 03:14:07
7645;14d440f4-0420-4d5b-98ba-6aa12fd437ca;github-2025;ep-06;2025-08-02 10:02:51
7646;14d440f4-0420-4d5b-98ba-6aa12fd437ca;github-2025;ep-07;2025-08-02 10:30:43
7647;14d440f4-0420-4d5b-98ba-6aa12fd437ca;github-2025;ep-08;2025-08-02 11:11:52
7648;14d440f4-0420-4d5b-98ba-6aa12fd437ca;github-2025;ep-09;2025-08-02 11:33:43
7649;3933a832-3d26-4b0d-bc0c-940599065c62;python-2025;ep-01;2025-08-02 12:52:04
7650;3933a832-3d26-4b0d-bc0c-940599065c62;python-2025;ep-02;2025-08-02 12:52:06
7651;3933a832-3d26-4b0d-bc0c-940599065c62;python-2025;ep-03;2025-08-02 12:52:08
7652;d8309ce8-dc11-40c8-ab8c-f19d3b837c4a;github-2025;ep-01;2025-08-02 13:14:59
7653;3933a832-3d26-4b0d-bc0c-940599065c62;python-2025;ep-04;2025-08-02 13:53:37
7654;a2870994-04c2-4ad9-aa35-656574ee8e11;python-2025;ep-07;2025-08-02 14:15:12
7655;c5215178-a147-4718-88bb-2d701c0dfd1d;python-2025;ep-13;2025-08-02 16:18:06
7656;c5215178-a147-4718-88bb-2d701c0dfd1d;pandas-2024;ep-01;2025-08-02 16:18:59
7657;c5215178-a147-4718-88bb-2d701c0dfd1d;pandas-2024;ep-02;2025-08-02 16:19:01
7658;c5215178-a147-4718-88bb-2d701c0dfd1d;pandas-2024;ep-03;2025-08-02 16:19:02
7659;c5215178-a147-4718-88bb-2d701c0dfd1d;pandas-2024;ep-04;2025-08-02 16:19:04
7660;c5215178-a147-4718-88bb-2d701c0dfd1d;pandas-2024;ep-05;2025-08-02 16:19:05
7661;c5215178-a147-4718-88bb-2d701c0dfd1d;pandas-2024;ep-06;2025-08-02 16:19:07
7662;c5215178-a147-4718-88bb-2d701c0dfd1d;pandas-2024;ep-07;2025-08-02 16:19:08
7663;9e377231-0088-4d61-bd2f-49fa032cb537;pandas-2025;ep-03;2025-08-02 16:58:38
7664;9e377231-0088-4d61-bd2f-49fa032cb537;pandas-2025;ep-04;2025-08-02 17:29:22
7665;02a3fb95-1dd1-449d-839f-a65a7f151a70;python-2025;ep-09;2025-08-02 17:48:59
7666;98c6c734-859a-45be-9412-37caa935bbee;github-2025;ep-01;2025-08-02 17:55:57
7667;98c6c734-859a-45be-9412-37caa935bbee;github-2025;ep-02;2025-08-02 17:55:59
7668;98c6c734-859a-45be-9412-37caa935bbee;github-2025;ep-03;2025-08-02 17:56:00
7669;98c6c734-859a-45be-9412-37caa935bbee;github-2025;ep-04;2025-08-02 17:56:01
7670;98c6c734-859a-45be-9412-37caa935bbee;github-2025;ep-05;2025-08-02 17:56:02
7671;98c6c734-859a-45be-9412-37caa935bbee;github-2025;ep-06;2025-08-02 17:56:03
7672;98c6c734-859a-45be-9412-37caa935bbee;github-2025;ep-07;2025-08-02 17:56:05
7673;98c6c734-859a-45be-9412-37caa935bbee;github-2025;ep-08;2025-08-02 17:56:08
7674;98c6c734-859a-45be-9412-37caa935bbee;github-2025;ep-09;2025-08-02 17:56:10
7675;98c6c734-859a-45be-9412-37caa935bbee;python-2025;ep-06;2025-08-02 17:56:35
7676;c9344b03-22e4-4077-b6e8-6dc9a0d70ccf;estatistica-2025;ep-01;2025-08-02 17:56:35
7677;a42b109c-6148-4634-ba49-a603dfdd838b;python-2025;ep-05;2025-08-02 17:59:44
7678;a42b109c-6148-4634-ba49-a603dfdd838b;pandas-2025;ep-01;2025-08-02 18:00:02
7679;a42b109c-6148-4634-ba49-a603dfdd838b;estatistica-2025;ep-03;2025-08-02 18:00:24
7680;4b5842c6-9074-4712-87e5-672de47ac316;python-2025;ep-07;2025-08-02 18:37:14
7681;4b5842c6-9074-4712-87e5-672de47ac316;python-2025;ep-06;2025-08-02 18:37:16
7682;4b5842c6-9074-4712-87e5-672de47ac316;python-2025;ep-02;2025-08-02 18:37:41
7683;4b5842c6-9074-4712-87e5-672de47ac316;python-2025;ep-03;2025-08-02 18:37:47
7684;4b5842c6-9074-4712-87e5-672de47ac316;python-2025;ep-04;2025-08-02 18:37:49
7685;4b5842c6-9074-4712-87e5-672de47ac316;python-2025;ep-05;2025-08-02 18:40:00
7686;86e2c489-27f1-4a18-ba5b-e977b3e3eea9;pandas-2025;ep-13;2025-08-02 19:01:38
7687;9fa4ddf3-5f45-4e68-a324-fff4b2d70d10;python-2025;ep-03;2025-08-02 19:17:54
7688;02a3fb95-1dd1-449d-839f-a65a7f151a70;python-2025;ep-10;2025-08-02 19:30:10
7689;eb50d374-c0ca-41a0-b57e-c07f9d45c48c;estatistica-2025;ep-17;2025-08-02 20:13:05
7690;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-01;2025-08-02 20:13:05
7691;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-02;2025-08-02 20:13:07
7692;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-03;2025-08-02 20:13:08
7693;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-04;2025-08-02 20:13:10
7694;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-05;2025-08-02 20:13:12
7695;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-06;2025-08-02 20:13:13
7696;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-07;2025-08-02 20:13:15
7697;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-08;2025-08-02 20:13:17
7698;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-09;2025-08-02 20:13:18
7699;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-10;2025-08-02 20:13:20
7700;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-11;2025-08-02 20:13:21
7701;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-12;2025-08-02 20:13:23
7702;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-13;2025-08-02 20:13:24
7703;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;python-2025;ep-14;2025-08-02 20:13:26
7704;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;github-2025;ep-01;2025-08-02 20:13:37
7705;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;github-2025;ep-02;2025-08-02 20:13:38
7706;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;github-2025;ep-03;2025-08-02 20:13:39
7707;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;github-2025;ep-04;2025-08-02 20:13:41
7708;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;github-2025;ep-05;2025-08-02 20:13:42
7709;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;github-2025;ep-06;2025-08-02 20:13:43
7710;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;github-2025;ep-07;2025-08-02 20:13:45
7711;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;github-2025;ep-08;2025-08-02 20:13:46
7712;4b3ea3b0-7e84-42fb-97e2-9eaffab207b5;github-2025;ep-09;2025-08-02 20:13:47
7713;98c6c734-859a-45be-9412-37caa935bbee;python-2025;ep-07;2025-08-02 20:29:14
7714;02a3fb95-1dd1-449d-839f-a65a7f151a70;python-2025;ep-11;2025-08-02 20:52:42
7715;42353685-8229-4931-904d-14ffb1bd431e;coleta-dados-2024;ep-01;2025-08-02 21:23:27
7716;42353685-8229-4931-904d-14ffb1bd431e;coleta-dados-2024;ep-02;2025-08-02 21:23:31
7717;42353685-8229-4931-904d-14ffb1bd431e;coleta-dados-2024;ep-03;2025-08-02 21:23:34
7718;42353685-8229-4931-904d-14ffb1bd431e;coleta-dados-2024;ep-04;2025-08-02 21:23:37
7719;97ac17fa-418e-4d5a-a3a1-8173af831d52;python-2025;ep-03;2025-08-02 22:04:54
7720;c5a80251-0a0e-4195-91e3-d597d873fa84;github-2025;ep-03;2025-08-02 22:40:44
7721;9e377231-0088-4d61-bd2f-49fa032cb537;pandas-2025;ep-05;2025-08-02 23:29:15
7722;9e377231-0088-4d61-bd2f-49fa032cb537;pandas-2025;ep-06;2025-08-02 23:58:25
7723;98c6c734-859a-45be-9412-37caa935bbee;python-2025;ep-08;2025-08-03 00:02:11
7724;97ac17fa-418e-4d5a-a3a1-8173af831d52;python-2025;ep-04;2025-08-03 00:03:57
7725;77ab1e00-c7f7-4eeb-8761-840fe2074ff4;python-2025;ep-01;2025-08-03 01:02:04
7726;77ab1e00-c7f7-4eeb-8761-840fe2074ff4;python-2025;ep-02;2025-08-03 01:02:12
7727;eb50d374-c0ca-41a0-b57e-c07f9d45c48c;estatistica-2025;ep-18;2025-08-03 01:30:12
7728;77ab1e00-c7f7-4eeb-8761-840fe2074ff4;python-2025;ep-03;2025-08-03 01:42:44
7729;d35b402f-6741-46c6-bab8-e566547728e5;python-2025;ep-05;2025-08-03 11:25:52
7730;d35b402f-6741-46c6-bab8-e566547728e5;python-2025;ep-06;2025-08-03 11:29:30
7731;98c6c734-859a-45be-9412-37caa935bbee;python-2025;ep-09;2025-08-03 12:23:00
7732;98c6c734-859a-45be-9412-37caa935bbee;python-2025;ep-10;2025-08-03 14:52:56
7733;58bb5a69-b642-4ffd-af46-ac78921c3250;estatistica-2025;ep-05;2025-08-03 15:10:22
7734;7b1f5fa7-1cbb-4137-8b46-688bdc94d4bf;github-2025;ep-02;2025-08-03 15:18:21
7735;98c6c734-859a-45be-9412-37caa935bbee;python-2025;ep-11;2025-08-03 15:25:02
7736;58bb5a69-b642-4ffd-af46-ac78921c3250;estatistica-2025;ep-06;2025-08-03 15:49:27
7737;3933a832-3d26-4b0d-bc0c-940599065c62;python-2025;ep-05;2025-08-03 17:02:16
7738;9e377231-0088-4d61-bd2f-49fa032cb537;pandas-2025;ep-07;2025-08-03 17:26:03
7739;9e377231-0088-4d61-bd2f-49fa032cb537;pandas-2025;ep-08;2025-08-03 18:03:35
7740;9da427d5-3664-42af-ba81-76f4df21ecdb;pandas-2025;ep-07;2025-08-03 22:13:05
7741;6aeb3dea-7218-4ace-bfb1-996547811fd3;machine-learning-2025;ep-01;2025-08-03 23:00:29
7742;3a65a77c-4c4e-46f9-8f1e-8cb7f83a1b6d;machine-learning-2025;ep-11;2025-08-03 23:13:26
7743;98c6c734-859a-45be-9412-37caa935bbee;python-2025;ep-12;2025-08-03 23:26:23
7744;98c6c734-859a-45be-9412-37caa935bbee;python-2025;ep-13;2025-08-03 23:43:57
7745;3933a832-3d26-4b0d-bc0c-940599065c62;python-2025;ep-06;2025-08-03 23:47:41
7746;94586498-1a15-423f-9217-ef5ec6b668e9;pandas-2024;ep-01;2025-08-04 00:00:26
7747;94586498-1a15-423f-9217-ef5ec6b668e9;pandas-2024;ep-02;2025-08-04 00:00:28
7748;94586498-1a15-423f-9217-ef5ec6b668e9;pandas-2024;ep-03;2025-08-04 00:00:29
7749;94586498-1a15-423f-9217-ef5ec6b668e9;pandas-2024;ep-04;2025-08-04 00:00:31
7750;94586498-1a15-423f-9217-ef5ec6b668e9;pandas-2024;ep-05;2025-08-04 00:00:32
7751;94586498-1a15-423f-9217-ef5ec6b668e9;pandas-2024;ep-06;2025-08-04 00:00:33
7752;94586498-1a15-423f-9217-ef5ec6b668e9;pandas-2024;ep-07;2025-08-04 00:00:35
7753;98c6c734-859a-45be-9412-37caa935bbee;python-2025;ep-14;2025-08-04 00:02:06
7754;3a65a77c-4c4e-46f9-8f1e-8cb7f83a1b6d;machine-learning-2025;ep-12;2025-08-04 00:07:38
7755;e9299e66-c06c-4e26-8431-b3825d897cbe;github-2025;ep-01;2025-08-04 00:43:55
7756;c5a80251-0a0e-4195-91e3-d597d873fa84;github-2025;ep-04;2025-08-04 10:16:17
7757;0f820060-745c-47ad-b9f1-a0d268a01550;sql-2020;ep-02;2025-08-04 11:17:50
7758;02e31b18-6cc4-4ce9-8498-5769d12373f5;python-2025;ep-14;2025-08-04 11:26:58
7759;212294c9-068b-4c04-a89f-4afcb120cbc3;github-2025;ep-09;2025-08-04 11:32:16
7760;46834b15-ba13-40d4-b716-2dbd018a6273;pandas-2025;ep-03;2025-08-04 12:32:23
7761;65bf4878-6088-4559-b059-d8c0bd855fb0;python-2025;ep-02;2025-08-04 12:40:04
7762;8e22475e-6f13-44b4-961b-0f327ffc2b2d;estatistica-2025;ep-16;2025-08-04 12:52:18
7763;8e22475e-6f13-44b4-961b-0f327ffc2b2d;estatistica-2025;ep-17;2025-08-04 12:54:00
7764;8e22475e-6f13-44b4-961b-0f327ffc2b2d;estatistica-2025;ep-18;2025-08-04 12:54:10
7765;93434eb8-bf40-4a22-9d20-8bdd15ec6804;estatistica-2025;ep-19;2025-08-04 13:22:50
7766;93434eb8-bf40-4a22-9d20-8bdd15ec6804;python-2025;ep-09;2025-08-04 13:49:12
7767;02a3fb95-1dd1-449d-839f-a65a7f151a70;python-2025;ep-12;2025-08-04 14:02:08
7768;02a3fb95-1dd1-449d-839f-a65a7f151a70;python-2025;ep-13;2025-08-04 14:24:44
7769;7b1f5fa7-1cbb-4137-8b46-688bdc94d4bf;github-2025;ep-03;2025-08-04 14:31:34
7770;7b1f5fa7-1cbb-4137-8b46-688bdc94d4bf;github-2025;ep-04;2025-08-04 14:31:37
7771;7b1f5fa7-1cbb-4137-8b46-688bdc94d4bf;github-2025;ep-05;2025-08-04 14:31:39
7772;7b1f5fa7-1cbb-4137-8b46-688bdc94d4bf;github-2025;ep-06;2025-08-04 14:31:43
7773;7b1f5fa7-1cbb-4137-8b46-688bdc94d4bf;github-2025;ep-07;2025-08-04 14:31:46
7774;c1eda07b-c969-4e33-ab85-47a5ba6dc3fe;github-2025;ep-04;2025-08-04 14:50:55
7775;c1eda07b-c969-4e33-ab85-47a5ba6dc3fe;github-2025;ep-05;2025-08-04 14:50:57
7776;c1eda07b-c969-4e33-ab85-47a5ba6dc3fe;github-2025;ep-06;2025-08-04 14:50:59
7777;c1eda07b-c969-4e33-ab85-47a5ba6dc3fe;github-2025;ep-07;2025-08-04 14:51:00
7778;c1eda07b-c969-4e33-ab85-47a5ba6dc3fe;github-2025;ep-08;2025-08-04 14:51:02
7779;c1eda07b-c969-4e33-ab85-47a5ba6dc3fe;github-2025;ep-09;2025-08-04 14:51:03
7780;02a3fb95-1dd1-449d-839f-a65a7f151a70;python-2025;ep-14;2025-08-04 14:57:11
7781;5906ae1a-2f07-48c5-b981-15badb06ccb2;python-2025;ep-04;2025-08-04 15:00:07
7783;5906ae1a-2f07-48c5-b981-15badb06ccb2;python-2025;ep-05;2025-08-04 16:43:39
7784;22fa090b-6025-4ede-a90b-8c0fe80dd68d;github-2025;ep-02;2025-08-04 17:15:10
7785;93434eb8-bf40-4a22-9d20-8bdd15ec6804;python-2025;ep-10;2025-08-04 17:24:58
7786;89f2fa54-ea08-4d4b-a723-cf085158eabb;sql-2020;ep-01;2025-08-04 17:53:15
7787;22fa090b-6025-4ede-a90b-8c0fe80dd68d;github-2025;ep-03;2025-08-04 18:09:21
7788;ab39cca8-b12a-42a4-a075-18888e431928;python-2025;ep-01;2025-08-04 18:11:10
7789;aab4036a-c435-42c3-8c21-547f0c0e0815;python-2025;ep-01;2025-08-04 18:19:29
7790;aab4036a-c435-42c3-8c21-547f0c0e0815;python-2025;ep-02;2025-08-04 18:19:31
7791;aab4036a-c435-42c3-8c21-547f0c0e0815;python-2025;ep-03;2025-08-04 18:19:33
7792;aab4036a-c435-42c3-8c21-547f0c0e0815;python-2025;ep-04;2025-08-04 18:19:34
7793;aab4036a-c435-42c3-8c21-547f0c0e0815;python-2025;ep-05;2025-08-04 18:19:36
7794;aab4036a-c435-42c3-8c21-547f0c0e0815;python-2025;ep-06;2025-08-04 18:19:38
7795;aab4036a-c435-42c3-8c21-547f0c0e0815;python-2025;ep-07;2025-08-04 18:19:40
7796;aab4036a-c435-42c3-8c21-547f0c0e0815;python-2025;ep-08;2025-08-04 18:19:43
7797;aab4036a-c435-42c3-8c21-547f0c0e0815;python-2025;ep-09;2025-08-04 18:19:47
7798;aab4036a-c435-42c3-8c21-547f0c0e0815;python-2025;ep-10;2025-08-04 18:19:51
7799;aab4036a-c435-42c3-8c21-547f0c0e0815;python-2025;ep-11;2025-08-04 18:19:53
7800;22fa090b-6025-4ede-a90b-8c0fe80dd68d;github-2025;ep-04;2025-08-04 18:21:24
7801;d64d9430-4ec0-40d9-bce1-c4ba6471e6c7;machine-learning-2025;ep-10;2025-08-04 18:48:32
7802;3933a832-3d26-4b0d-bc0c-940599065c62;python-2025;ep-07;2025-08-04 19:10:51
7803;c965e64b-58a8-4045-951e-1499243dec81;python-2025;ep-05;2025-08-04 19:17:52
7804;7b1f5fa7-1cbb-4137-8b46-688bdc94d4bf;github-2025;ep-08;2025-08-04 19:26:32
7805;7b1f5fa7-1cbb-4137-8b46-688bdc94d4bf;github-2025;ep-09;2025-08-04 19:26:34
7806;7f5f9ac1-182e-4922-bafe-2cde44c0f3b5;github-2025;ep-01;2025-08-04 19:29:18
7807;d7b422f4-0c0a-4bec-92dc-aba1aeea8908;python-2025;ep-01;2025-08-04 19:30:41
7808;d7b422f4-0c0a-4bec-92dc-aba1aeea8908;python-2025;ep-02;2025-08-04 19:30:45
7809;d7b422f4-0c0a-4bec-92dc-aba1aeea8908;python-2025;ep-03;2025-08-04 19:31:01
7810;d7b422f4-0c0a-4bec-92dc-aba1aeea8908;python-2025;ep-04;2025-08-04 19:31:01
7811;d7b422f4-0c0a-4bec-92dc-aba1aeea8908;python-2025;ep-05;2025-08-04 19:31:10
7812;4f5b0338-f733-4589-8f75-861b3ab74336;github-2025;ep-01;2025-08-04 20:00:06
7813;4f5b0338-f733-4589-8f75-861b3ab74336;github-2025;ep-02;2025-08-04 20:00:11
7815;d7b422f4-0c0a-4bec-92dc-aba1aeea8908;python-2025;ep-06;2025-08-04 20:49:15
7816;d692df99-7f47-4c71-9596-81d10129dc95;sql-2020;ep-05;2025-08-04 20:58:55
7817;d0bdd5a4-69d2-441b-88f0-7145d6d7a014;github-2025;ep-06;2025-08-04 21:11:19
7818;d0bdd5a4-69d2-441b-88f0-7145d6d7a014;github-2025;ep-07;2025-08-04 21:33:58
7819;d0bdd5a4-69d2-441b-88f0-7145d6d7a014;github-2025;ep-08;2025-08-04 21:57:49
7820;d0bdd5a4-69d2-441b-88f0-7145d6d7a014;github-2025;ep-09;2025-08-04 21:57:52
7821;3cf7310c-3235-434f-8bf7-1a4e69fab673;python-2025;ep-08;2025-08-04 22:07:08
7822;3cf7310c-3235-434f-8bf7-1a4e69fab673;python-2025;ep-09;2025-08-04 22:41:50
7823;7f5f9ac1-182e-4922-bafe-2cde44c0f3b5;python-2025;ep-01;2025-08-04 22:47:41
7824;8cf1aebf-f572-46d9-aa4a-81cd894ea83c;sql-2020;ep-03;2025-08-04 23:00:06
7825;8d45eb85-06be-45f0-8f12-1bfbac488f07;machine-learning-2025;ep-07;2025-08-04 23:07:02
7826;23f7dd09-eeef-4925-bfcc-886e991b6700;github-2025;ep-05;2025-08-04 23:16:29
7827;1e6bed9b-1f8f-4c57-a4d8-6dde802d47d7;pandas-2025;ep-11;2025-08-05 00:20:45
7828;1e6bed9b-1f8f-4c57-a4d8-6dde802d47d7;pandas-2025;ep-12;2025-08-05 01:54:38
7829;18b88851-f1a7-44ea-908b-5bdacac4f840;pandas-2025;ep-03;2025-08-05 02:57:50
7830;4b5842c6-9074-4712-87e5-672de47ac316;python-2025;ep-08;2025-08-05 03:36:01
7831;d2608a74-9bf7-4a04-b893-12c9a756be60;python-2025;ep-02;2025-08-05 03:39:42
7832;975e63a8-3dc6-4f2d-9a7f-e0b3f9f8f740;github-2025;ep-01;2025-08-05 11:54:39
7833;c5a80251-0a0e-4195-91e3-d597d873fa84;github-2025;ep-05;2025-08-05 11:57:14
7834;c5a80251-0a0e-4195-91e3-d597d873fa84;github-2025;ep-06;2025-08-05 11:58:22
7835;ad1ec3c7-baf7-4f80-99d4-85442490ee37;sql-2020;ep-01;2025-08-05 12:18:33
7836;ad1ec3c7-baf7-4f80-99d4-85442490ee37;sql-2020;ep-02;2025-08-05 12:18:35
7838;ad1ec3c7-baf7-4f80-99d4-85442490ee37;sql-2020;ep-04;2025-08-05 12:18:41
7839;ad1ec3c7-baf7-4f80-99d4-85442490ee37;sql-2020;ep-05;2025-08-05 12:18:43
7840;ad1ec3c7-baf7-4f80-99d4-85442490ee37;sql-2020;ep-06;2025-08-05 12:18:45
7841;ad1ec3c7-baf7-4f80-99d4-85442490ee37;sql-2020;ep-07;2025-08-05 12:18:47
7842;ad1ec3c7-baf7-4f80-99d4-85442490ee37;sql-2020;ep-03;2025-08-05 12:20:47
7843;975e63a8-3dc6-4f2d-9a7f-e0b3f9f8f740;github-2025;ep-02;2025-08-05 12:41:28
7844;975e63a8-3dc6-4f2d-9a7f-e0b3f9f8f740;github-2025;ep-03;2025-08-05 13:20:31
7846;b0a7e617-7173-47dc-8523-3cd57a0b65ef;estatistica-2025;ep-01;2025-08-05 13:43:36
7847;975e63a8-3dc6-4f2d-9a7f-e0b3f9f8f740;github-2025;ep-04;2025-08-05 13:44:14
7848;8e22475e-6f13-44b4-961b-0f327ffc2b2d;estatistica-2025;ep-22;2025-08-05 13:53:57
