idHabilidadeusuario;idUsuario;descNomeHabilidade;descNivelHabilidade;dtCriacao
12260;a385d894-4aa0-42b5-ac4d-7aaf8ea03b0a;IaC;01. Aprendiz;2025-05-07 18:03:51
12261;a385d894-4aa0-42b5-ac4d-7aaf8ea03b0a;Kubernetes;00. Não esperada;2025-05-07 18:03:51
12262;a385d894-4aa0-42b5-ac4d-7aaf8ea03b0a;Machine Learning - Classificação;00. Não esperada;2025-05-07 18:03:51
12263;a385d894-4aa0-42b5-ac4d-7aaf8ea03b0a;Machine Learning - Regressão;00. Não esperada;2025-05-07 18:03:51
12264;a385d894-4aa0-42b5-ac4d-7aaf8ea03b0a;Mensageria;00. Não esperada;2025-05-07 18:03:51
12265;a385d894-4aa0-42b5-ac4d-7aaf8ea03b0a;Modelagem de dados;00. Não esperada;2025-05-07 18:03:51
12266;a385d894-4aa0-42b5-ac4d-7aaf8ea03b0a;Negociação;00. Não esperada;2025-05-07 18:03:51
12267;a385d894-4aa0-42b5-ac4d-7aaf8ea03b0a;Orquestrador de Pipelines;00. Não esperada;2025-05-07 18:03:51
12268;a385d894-4aa0-42b5-ac4d-7aaf8ea03b0a;Python / R / Julia;00. Não esperada;2025-05-07 18:03:51
12269;a385d894-4aa0-42b5-ac4d-7aaf8ea03b0a;Simplificação;00. Não esperada;2025-05-07 18:03:51
12270;a385d894-4aa0-42b5-ac4d-7aaf8ea03b0a;SQL;00. Não esperada;2025-05-07 18:03:51
12271;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Apresentação / Storytelling;01. Aprendiz;2025-05-07 19:35:15
12272;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Cloud;00. Não esperada;2025-05-07 19:35:15
12273;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Comunicação;01. Aprendiz;2025-05-07 19:35:15
12274;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Data Visualization;00. Não esperada;2025-05-07 19:35:15
12275;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Docker;01. Aprendiz;2025-05-07 19:35:15
12276;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Estatística descritiva;00. Não esperada;2025-05-07 19:35:15
12277;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;ETL;00. Não esperada;2025-05-07 19:35:15
12278;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Gestão / Liderança;00. Não esperada;2025-05-07 19:35:15
12279;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-05-07 19:35:15
12280;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Inteligência Emocional;01. Aprendiz;2025-05-07 19:35:15
12281;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Machine Learning - Agrupamento;01. Aprendiz;2025-05-07 19:35:16
12282;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Machine Learning - Associação;01. Aprendiz;2025-05-07 19:35:16
12283;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Machine Learning - Classificação;01. Aprendiz;2025-05-07 19:35:16
12284;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Machine Learning - Regressão;01. Aprendiz;2025-05-07 19:35:16
12285;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Negociação;01. Aprendiz;2025-05-07 19:35:16
12286;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Orquestrador de Pipelines;00. Não esperada;2025-05-07 19:35:16
12287;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Python / R / Julia;02. Iniciante;2025-05-07 19:35:16
12288;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Simplificação;01. Aprendiz;2025-05-07 19:35:16
12289;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;SQL;01. Aprendiz;2025-05-07 19:35:16
12290;9ab00a5e-d06c-4d6f-8c7e-401dc85fb5fb;Teste de hipótese e Teste A/B;00. Não esperada;2025-05-07 19:35:16
12291;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Apresentação / Storytelling;00. Não esperada;2025-05-07 20:03:09
12292;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Comunicação;00. Não esperada;2025-05-07 20:03:09
12293;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Data Visualization;00. Não esperada;2025-05-07 20:03:09
12294;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Estatística descritiva;00. Não esperada;2025-05-07 20:03:09
12295;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;ETL;00. Não esperada;2025-05-07 20:03:09
12296;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Gestão / Liderança;00. Não esperada;2025-05-07 20:03:09
12297;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-05-07 20:03:09
12298;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Inteligência Emocional;01. Aprendiz;2025-05-07 20:03:09
12299;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Machine Learning - Agrupamento;00. Não esperada;2025-05-07 20:03:09
12300;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Machine Learning - Associação;00. Não esperada;2025-05-07 20:03:09
12301;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Machine Learning - Classificação;00. Não esperada;2025-05-07 20:03:09
12302;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Machine Learning - Regressão;00. Não esperada;2025-05-07 20:03:09
12303;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Negociação;00. Não esperada;2025-05-07 20:03:09
12304;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Python / R / Julia;00. Não esperada;2025-05-07 20:03:09
12305;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Simplificação;00. Não esperada;2025-05-07 20:03:09
12306;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;SQL;00. Não esperada;2025-05-07 20:03:09
12307;51e1172d-8c2d-44b0-93e4-56ec4af9c8bc;Teste de hipótese e Teste A/B;00. Não esperada;2025-05-07 20:03:09
12308;28020dc8-5872-4cc1-b317-e346436f46b6;Apresentação / Storytelling;03. Profissional;2025-05-08 14:39:05
12309;28020dc8-5872-4cc1-b317-e346436f46b6;Comunicação;03. Profissional;2025-05-08 14:39:05
12310;28020dc8-5872-4cc1-b317-e346436f46b6;Data Visualization;02. Iniciante;2025-05-08 14:39:05
12311;28020dc8-5872-4cc1-b317-e346436f46b6;Estatística descritiva;01. Aprendiz;2025-05-08 14:39:05
12312;28020dc8-5872-4cc1-b317-e346436f46b6;ETL;03. Profissional;2025-05-08 14:39:05
12313;28020dc8-5872-4cc1-b317-e346436f46b6;Gestão / Liderança;01. Aprendiz;2025-05-08 14:39:05
12314;28020dc8-5872-4cc1-b317-e346436f46b6;Git / GitHub / GitLab / BitBucket;;2025-05-08 14:39:05
12315;28020dc8-5872-4cc1-b317-e346436f46b6;Inteligência Emocional;;2025-05-08 14:39:05
12316;28020dc8-5872-4cc1-b317-e346436f46b6;Machine Learning - Agrupamento;01. Aprendiz;2025-05-08 14:39:05
12317;28020dc8-5872-4cc1-b317-e346436f46b6;Machine Learning - Associação;01. Aprendiz;2025-05-08 14:39:05
12318;28020dc8-5872-4cc1-b317-e346436f46b6;Machine Learning - Classificação;01. Aprendiz;2025-05-08 14:39:05
12319;28020dc8-5872-4cc1-b317-e346436f46b6;Machine Learning - Regressão;01. Aprendiz;2025-05-08 14:39:05
12320;28020dc8-5872-4cc1-b317-e346436f46b6;Negociação;;2025-05-08 14:39:05
12321;28020dc8-5872-4cc1-b317-e346436f46b6;Python / R / Julia;01. Aprendiz;2025-05-08 14:39:05
12322;28020dc8-5872-4cc1-b317-e346436f46b6;Simplificação;;2025-05-08 14:39:05
12323;28020dc8-5872-4cc1-b317-e346436f46b6;SQL;01. Aprendiz;2025-05-08 14:39:05
12324;28020dc8-5872-4cc1-b317-e346436f46b6;Teste de hipótese e Teste A/B;;2025-05-08 14:39:05
12325;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Apache Spark;01. Aprendiz;2025-05-09 13:23:15
12326;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Cloud;01. Aprendiz;2025-05-09 13:23:15
12327;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Comunicação;04. Expert;2025-05-09 13:23:15
12328;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Docker;01. Aprendiz;2025-05-09 13:23:15
12329;acfd0157-b2c3-45d3-b161-a51d00b2fe34;ETL;02. Iniciante;2025-05-09 13:23:15
12330;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Gestão / Liderança;00. Não esperada;2025-05-09 13:23:15
12331;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-05-09 13:23:15
12332;acfd0157-b2c3-45d3-b161-a51d00b2fe34;IaC;01. Aprendiz;2025-05-09 13:23:15
12333;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Kubernetes;01. Aprendiz;2025-05-09 13:23:15
12334;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Machine Learning - Classificação;00. Não esperada;2025-05-09 13:23:15
12335;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Machine Learning - Regressão;00. Não esperada;2025-05-09 13:23:15
12336;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Mensageria;00. Não esperada;2025-05-09 13:23:15
12337;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Modelagem de dados;02. Iniciante;2025-05-09 13:23:15
12338;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Negociação;00. Não esperada;2025-05-09 13:23:15
12339;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Orquestrador de Pipelines;02. Iniciante;2025-05-09 13:23:15
12340;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Python / R / Julia;03. Profissional;2025-05-09 13:23:15
12341;acfd0157-b2c3-45d3-b161-a51d00b2fe34;Simplificação;03. Profissional;2025-05-09 13:23:15
12342;acfd0157-b2c3-45d3-b161-a51d00b2fe34;SQL;02. Iniciante;2025-05-09 13:23:15
12343;2da77be2-2826-4378-a091-0362ab793b39;Apresentação / Storytelling;01. Aprendiz;2025-05-11 17:48:54
12344;2da77be2-2826-4378-a091-0362ab793b39;Comunicação;02. Iniciante;2025-05-11 17:48:54
12345;2da77be2-2826-4378-a091-0362ab793b39;Data Visualization;;2025-05-11 17:48:54
12346;2da77be2-2826-4378-a091-0362ab793b39;Estatística descritiva;01. Aprendiz;2025-05-11 17:48:54
12347;2da77be2-2826-4378-a091-0362ab793b39;ETL;01. Aprendiz;2025-05-11 17:48:54
12348;2da77be2-2826-4378-a091-0362ab793b39;Gestão / Liderança;01. Aprendiz;2025-05-11 17:48:54
12349;2da77be2-2826-4378-a091-0362ab793b39;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-05-11 17:48:54
12350;2da77be2-2826-4378-a091-0362ab793b39;Inteligência Emocional;01. Aprendiz;2025-05-11 17:48:55
12351;2da77be2-2826-4378-a091-0362ab793b39;Machine Learning - Agrupamento;01. Aprendiz;2025-05-11 17:48:55
12352;2da77be2-2826-4378-a091-0362ab793b39;Machine Learning - Associação;01. Aprendiz;2025-05-11 17:48:55
12353;2da77be2-2826-4378-a091-0362ab793b39;Machine Learning - Classificação;01. Aprendiz;2025-05-11 17:48:55
12354;2da77be2-2826-4378-a091-0362ab793b39;Machine Learning - Regressão;01. Aprendiz;2025-05-11 17:48:55
12355;2da77be2-2826-4378-a091-0362ab793b39;Negociação;01. Aprendiz;2025-05-11 17:48:55
12356;2da77be2-2826-4378-a091-0362ab793b39;Python / R / Julia;01. Aprendiz;2025-05-11 17:48:55
12357;2da77be2-2826-4378-a091-0362ab793b39;Simplificação;01. Aprendiz;2025-05-11 17:48:55
12358;2da77be2-2826-4378-a091-0362ab793b39;SQL;02. Iniciante;2025-05-11 17:48:55
12359;2da77be2-2826-4378-a091-0362ab793b39;Teste de hipótese e Teste A/B;01. Aprendiz;2025-05-11 17:48:55
12360;f813cb44-4f2e-4a06-bd67-658ef5672b98;Apresentação / Storytelling;01. Aprendiz;2025-05-11 18:23:25
12361;f813cb44-4f2e-4a06-bd67-658ef5672b98;Comunicação;01. Aprendiz;2025-05-11 18:23:25
12362;f813cb44-4f2e-4a06-bd67-658ef5672b98;Data Visualization;01. Aprendiz;2025-05-11 18:23:25
12363;f813cb44-4f2e-4a06-bd67-658ef5672b98;Estatística descritiva;01. Aprendiz;2025-05-11 18:23:25
12364;f813cb44-4f2e-4a06-bd67-658ef5672b98;ETL;01. Aprendiz;2025-05-11 18:23:25
12365;f813cb44-4f2e-4a06-bd67-658ef5672b98;Gestão / Liderança;01. Aprendiz;2025-05-11 18:23:25
12366;f813cb44-4f2e-4a06-bd67-658ef5672b98;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-05-11 18:23:25
12367;f813cb44-4f2e-4a06-bd67-658ef5672b98;Inteligência Emocional;02. Iniciante;2025-05-11 18:23:25
12368;f813cb44-4f2e-4a06-bd67-658ef5672b98;Machine Learning - Agrupamento;00. Não esperada;2025-05-11 18:23:25
12369;f813cb44-4f2e-4a06-bd67-658ef5672b98;Machine Learning - Associação;00. Não esperada;2025-05-11 18:23:25
12370;f813cb44-4f2e-4a06-bd67-658ef5672b98;Machine Learning - Classificação;00. Não esperada;2025-05-11 18:23:25
12371;f813cb44-4f2e-4a06-bd67-658ef5672b98;Machine Learning - Regressão;00. Não esperada;2025-05-11 18:23:25
12372;f813cb44-4f2e-4a06-bd67-658ef5672b98;Negociação;02. Iniciante;2025-05-11 18:23:25
12373;f813cb44-4f2e-4a06-bd67-658ef5672b98;Python / R / Julia;01. Aprendiz;2025-05-11 18:23:25
12374;f813cb44-4f2e-4a06-bd67-658ef5672b98;Simplificação;02. Iniciante;2025-05-11 18:23:25
12375;f813cb44-4f2e-4a06-bd67-658ef5672b98;SQL;01. Aprendiz;2025-05-11 18:23:25
12376;f813cb44-4f2e-4a06-bd67-658ef5672b98;Teste de hipótese e Teste A/B;01. Aprendiz;2025-05-11 18:23:25
12377;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Apresentação / Storytelling;02. Iniciante;2025-05-11 18:58:16
12378;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Comunicação;02. Iniciante;2025-05-11 18:58:16
12379;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Data Visualization;02. Iniciante;2025-05-11 18:58:16
12380;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Estatística descritiva;02. Iniciante;2025-05-11 18:58:17
12381;8ebebcc7-8426-4dd3-af57-d9e04bc72661;ETL;02. Iniciante;2025-05-11 18:58:17
12382;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Gestão / Liderança;02. Iniciante;2025-05-11 18:58:17
12383;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-05-11 18:58:17
12384;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Inteligência Emocional;02. Iniciante;2025-05-11 18:58:17
12385;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Machine Learning - Agrupamento;02. Iniciante;2025-05-11 18:58:17
12386;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Machine Learning - Associação;02. Iniciante;2025-05-11 18:58:17
12387;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Machine Learning - Classificação;02. Iniciante;2025-05-11 18:58:17
12388;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Machine Learning - Regressão;02. Iniciante;2025-05-11 18:58:17
12389;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Negociação;02. Iniciante;2025-05-11 18:58:17
12390;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Python / R / Julia;02. Iniciante;2025-05-11 18:58:17
12391;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Simplificação;02. Iniciante;2025-05-11 18:58:17
12392;8ebebcc7-8426-4dd3-af57-d9e04bc72661;SQL;02. Iniciante;2025-05-11 18:58:17
12393;8ebebcc7-8426-4dd3-af57-d9e04bc72661;Teste de hipótese e Teste A/B;02. Iniciante;2025-05-11 18:58:17
12394;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Apresentação / Storytelling;01. Aprendiz;2025-05-11 21:21:53
12395;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Cloud;00. Não esperada;2025-05-11 21:21:53
12396;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Comunicação;01. Aprendiz;2025-05-11 21:21:53
12397;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Data Visualization;01. Aprendiz;2025-05-11 21:21:53
12398;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Docker;00. Não esperada;2025-05-11 21:21:53
12399;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Estatística descritiva;02. Iniciante;2025-05-11 21:21:53
12400;acfa202f-c3ab-4b65-8bf5-66d1a674d722;ETL;00. Não esperada;2025-05-11 21:21:53
12401;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Gestão / Liderança;02. Iniciante;2025-05-11 21:21:53
12402;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-05-11 21:21:53
12403;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Inteligência Emocional;02. Iniciante;2025-05-11 21:21:53
12404;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Machine Learning - Agrupamento;01. Aprendiz;2025-05-11 21:21:53
12405;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Machine Learning - Associação;00. Não esperada;2025-05-11 21:21:53
12406;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Machine Learning - Classificação;01. Aprendiz;2025-05-11 21:21:53
12407;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Machine Learning - Regressão;00. Não esperada;2025-05-11 21:21:53
12408;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Negociação;02. Iniciante;2025-05-11 21:21:53
12409;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Orquestrador de Pipelines;00. Não esperada;2025-05-11 21:21:53
12410;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Python / R / Julia;00. Não esperada;2025-05-11 21:21:53
12411;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Simplificação;01. Aprendiz;2025-05-11 21:21:53
12412;acfa202f-c3ab-4b65-8bf5-66d1a674d722;SQL;00. Não esperada;2025-05-11 21:21:53
12413;acfa202f-c3ab-4b65-8bf5-66d1a674d722;Teste de hipótese e Teste A/B;00. Não esperada;2025-05-11 21:21:53
12414;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Apache Spark;01. Aprendiz;2025-05-12 00:32:37
12415;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Cloud;01. Aprendiz;2025-05-12 00:32:37
12416;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Comunicação;01. Aprendiz;2025-05-12 00:32:37
12417;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Docker;01. Aprendiz;2025-05-12 00:32:37
12418;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;ETL;01. Aprendiz;2025-05-12 00:32:37
12419;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Gestão / Liderança;03. Profissional;2025-05-12 00:32:37
12420;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-05-12 00:32:37
12421;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;IaC;01. Aprendiz;2025-05-12 00:32:37
12422;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Kubernetes;01. Aprendiz;2025-05-12 00:32:37
12423;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Machine Learning - Classificação;00. Não esperada;2025-05-12 00:32:37
12424;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Machine Learning - Regressão;00. Não esperada;2025-05-12 00:32:37
12425;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Mensageria;00. Não esperada;2025-05-12 00:32:37
12426;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Modelagem de dados;01. Aprendiz;2025-05-12 00:32:37
12427;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Negociação;02. Iniciante;2025-05-12 00:32:37
12428;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Orquestrador de Pipelines;01. Aprendiz;2025-05-12 00:32:37
12429;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Python / R / Julia;02. Iniciante;2025-05-12 00:32:37
12430;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;Simplificação;02. Iniciante;2025-05-12 00:32:37
12431;c3eb137e-b5dd-426a-bbff-a6ffca7ebb73;SQL;02. Iniciante;2025-05-12 00:32:37
12432;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Apresentação / Storytelling;00. Não esperada;2025-05-12 16:06:49
12433;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Comunicação;00. Não esperada;2025-05-12 16:06:49
12434;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Data Visualization;00. Não esperada;2025-05-12 16:06:49
12435;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Estatística descritiva;00. Não esperada;2025-05-12 16:06:49
12436;1f15af1a-2d40-4159-ad5d-7f7210230ae1;ETL;00. Não esperada;2025-05-12 16:06:49
12437;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Gestão / Liderança;00. Não esperada;2025-05-12 16:06:49
12438;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-05-12 16:06:49
12439;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Inteligência Emocional;00. Não esperada;2025-05-12 16:06:49
12440;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Machine Learning - Agrupamento;00. Não esperada;2025-05-12 16:06:49
12441;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Machine Learning - Associação;00. Não esperada;2025-05-12 16:06:49
12442;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Machine Learning - Classificação;00. Não esperada;2025-05-12 16:06:49
12443;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Machine Learning - Regressão;00. Não esperada;2025-05-12 16:06:49
12444;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Negociação;00. Não esperada;2025-05-12 16:06:49
12445;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Python / R / Julia;00. Não esperada;2025-05-12 16:06:49
12446;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Simplificação;00. Não esperada;2025-05-12 16:06:49
12447;1f15af1a-2d40-4159-ad5d-7f7210230ae1;SQL;00. Não esperada;2025-05-12 16:06:49
12448;1f15af1a-2d40-4159-ad5d-7f7210230ae1;Teste de hipótese e Teste A/B;00. Não esperada;2025-05-12 16:06:49
12449;ea511479-9d5a-4af5-aab0-aa9716c47fde;Apresentação / Storytelling;01. Aprendiz;2025-05-12 20:44:52
12450;ea511479-9d5a-4af5-aab0-aa9716c47fde;Comunicação;02. Iniciante;2025-05-12 20:44:52
12451;ea511479-9d5a-4af5-aab0-aa9716c47fde;Data Visualization;00. Não esperada;2025-05-12 20:44:52
12452;ea511479-9d5a-4af5-aab0-aa9716c47fde;Estatística descritiva;00. Não esperada;2025-05-12 20:44:52
12453;ea511479-9d5a-4af5-aab0-aa9716c47fde;ETL;00. Não esperada;2025-05-12 20:44:52
12454;ea511479-9d5a-4af5-aab0-aa9716c47fde;Gestão / Liderança;00. Não esperada;2025-05-12 20:44:52
12455;ea511479-9d5a-4af5-aab0-aa9716c47fde;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-05-12 20:44:52
12456;ea511479-9d5a-4af5-aab0-aa9716c47fde;Inteligência Emocional;01. Aprendiz;2025-05-12 20:44:52
12457;ea511479-9d5a-4af5-aab0-aa9716c47fde;Machine Learning - Agrupamento;00. Não esperada;2025-05-12 20:44:52
12458;ea511479-9d5a-4af5-aab0-aa9716c47fde;Machine Learning - Associação;00. Não esperada;2025-05-12 20:44:52
12459;ea511479-9d5a-4af5-aab0-aa9716c47fde;Machine Learning - Classificação;00. Não esperada;2025-05-12 20:44:53
12460;ea511479-9d5a-4af5-aab0-aa9716c47fde;Machine Learning - Regressão;00. Não esperada;2025-05-12 20:44:53
12461;ea511479-9d5a-4af5-aab0-aa9716c47fde;Negociação;01. Aprendiz;2025-05-12 20:44:53
12462;ea511479-9d5a-4af5-aab0-aa9716c47fde;Python / R / Julia;00. Não esperada;2025-05-12 20:44:53
12463;ea511479-9d5a-4af5-aab0-aa9716c47fde;Simplificação;00. Não esperada;2025-05-12 20:44:53
12464;ea511479-9d5a-4af5-aab0-aa9716c47fde;SQL;00. Não esperada;2025-05-12 20:44:53
12465;ea511479-9d5a-4af5-aab0-aa9716c47fde;Teste de hipótese e Teste A/B;00. Não esperada;2025-05-12 20:44:53
12466;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Apresentação / Storytelling;03. Profissional;2025-05-12 23:14:11
12467;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Comunicação;02. Iniciante;2025-05-12 23:14:11
12468;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Data Visualization;04. Expert;2025-05-12 23:14:11
12469;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Estatística descritiva;02. Iniciante;2025-05-12 23:14:11
12470;7fa89b3d-5835-4c93-bdb0-183f6ac60423;ETL;04. Expert;2025-05-12 23:14:11
12471;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Gestão / Liderança;03. Profissional;2025-05-12 23:14:11
12472;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-05-12 23:14:11
12473;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Inteligência Emocional;03. Profissional;2025-05-12 23:14:11
12474;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Machine Learning - Agrupamento;02. Iniciante;2025-05-12 23:14:11
12475;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Machine Learning - Associação;02. Iniciante;2025-05-12 23:14:11
12476;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Machine Learning - Classificação;02. Iniciante;2025-05-12 23:14:11
12477;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Machine Learning - Regressão;02. Iniciante;2025-05-12 23:14:11
12478;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Negociação;03. Profissional;2025-05-12 23:14:11
12479;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Python / R / Julia;03. Profissional;2025-05-12 23:14:11
12480;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Simplificação;03. Profissional;2025-05-12 23:14:11
12481;7fa89b3d-5835-4c93-bdb0-183f6ac60423;SQL;04. Expert;2025-05-12 23:14:11
12482;7fa89b3d-5835-4c93-bdb0-183f6ac60423;Teste de hipótese e Teste A/B;04. Expert;2025-05-12 23:14:12
12483;8663bf9c-8c32-4669-808d-c0fe66a4812a;Apresentação / Storytelling;02. Iniciante;2025-05-13 00:57:37
12484;8663bf9c-8c32-4669-808d-c0fe66a4812a;Cloud;01. Aprendiz;2025-05-13 00:57:37
12485;8663bf9c-8c32-4669-808d-c0fe66a4812a;Comunicação;03. Profissional;2025-05-13 00:57:37
12486;8663bf9c-8c32-4669-808d-c0fe66a4812a;Data Visualization;02. Iniciante;2025-05-13 00:57:37
